,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2001-06-06,16.670000076293945,16.719999313354492,15.479999542236328,15.989999771118164,15.989999771118164,9736100,AMZN,55.43645,80.125,39.44645118713379,0.0
2001-06-11,15.5,15.550000190734863,14.449999809265137,14.859999656677246,14.859999656677246,4971000,AMZN,51.936325,63.860000610351555,37.07632541656494,0.0
2001-06-12,14.600000381469727,14.789999961853027,14.319999694824219,14.640000343322754,14.640000343322754,4333700,AMZN,40.034378,37.34000015258789,25.39437770843506,0.0
2001-06-13,14.960000038146973,15.149999618530273,14.109999656677246,14.119999885559082,14.119999885559082,3784400,AMZN,61.308903,62.25,47.188902854919434,0.0
2001-06-15,13.010000228881836,13.460000038146973,12.300000190734863,12.489999771118164,12.489999771118164,7671600,AMZN,40.15363,47.78125,27.66362953186035,0.0
2001-06-18,12.449999809265137,12.699999809265137,11.670000076293945,11.829999923706055,11.829999923706055,5717100,AMZN,16.933067,16.329999923706055,5.103067398071289,0.0
2001-06-26,12.539999961853027,13.739999771118164,12.039999961853027,13.25,13.25,6639500,AMZN,19.081697,12.869999885559082,0.0,-5.831697463989258
2001-07-17,15.84000015258789,16.489999771118164,15.829999923706055,16.350000381469727,16.350000381469727,3706200,AMZN,219.45045,202.6999969482422,203.10045433044434,0.0
2001-07-24,13.619999885559082,14.0,11.899999618530273,12.0600004196167,12.0600004196167,32572900,AMZN,236.12096,212.10000610351562,224.06095600128174,0.0
2001-07-27,12.329999923706055,12.430000305175781,11.699999809265137,12.25,12.25,9075900,AMZN,259.79068,255.9199981689453,247.54067993164062,0.0
2001-07-30,12.210000038146973,12.75,11.979999542236328,12.550000190734863,12.550000190734863,5181000,AMZN,598.76245,521.0999755859375,586.2124509811401,0.0
2001-08-06,12.180000305175781,12.199999809265137,11.850000381469727,11.899999618530273,11.899999618530273,2661800,AMZN,36.78479,34.63999938964844,24.884790420532227,0.0
2001-08-16,10.079999923706055,10.149999618530273,9.399999618530273,9.8100004196167,9.8100004196167,6227100,AMZN,243.51208,251.38000488281247,233.7020845413208,0.0
2001-08-27,10.09000015258789,10.270000457763672,9.90999984741211,10.130000114440918,10.130000114440918,2618000,AMZN,55.99119,51.5099983215332,45.861191749572754,0.0
2001-08-31,8.699999809265137,9.300000190734863,8.6899995803833,8.9399995803833,8.9399995803833,3641600,AMZN,378.6249,386.0400085449219,369.6849088668823,0.0
2001-09-07,7.960000038146973,8.609999656677246,7.849999904632568,8.510000228881836,8.510000228881836,7122100,AMZN,217.50024,211.97999572753906,208.99024391174316,0.0
2001-09-25,7.489999771118164,7.570000171661377,7.019999980926514,7.090000152587891,7.090000152587891,4863100,AMZN,546.385,518.3699951171875,539.2950096130371,0.0
2001-09-26,7.199999809265137,7.230000019073486,6.0,6.349999904632568,6.349999904632568,7839100,AMZN,83.52729,92.58999633789062,77.17729043960571,0.0
2001-10-03,6.170000076293945,7.210000038146973,6.019999980926514,6.760000228881836,6.760000228881836,5323500,AMZN,18.566198,23.25,11.806198120117188,0.0
2001-10-04,7.090000152587891,7.869999885559082,6.679999828338623,7.039999961853027,7.039999961853027,6217200,AMZN,127.667625,130.47000122070312,120.62762546539307,0.0
2001-10-11,7.539999961853027,8.15999984741211,7.5,7.849999904632568,7.849999904632568,6665300,AMZN,1761.3438,1765.7299804687502,1753.4937500953674,0.0
2001-10-12,7.760000228881836,8.149999618530273,7.46999979019165,8.069999694824219,8.069999694824219,3629600,AMZN,35.260838,22.875,27.190837860107422,0.0
2001-10-29,7.610000133514404,7.659999847412109,7.039999961853027,7.050000190734863,7.050000190734863,5161800,AMZN,53.142906,63.310001373291016,46.09290599822998,0.0
2001-10-30,7.010000228881836,7.03000020980835,6.320000171661377,6.420000076293945,6.420000076293945,10055500,AMZN,18.630636,19.0,12.210636138916016,0.0
2001-11-01,7.079999923706055,7.099999904632568,6.599999904632568,6.949999809265137,6.949999809265137,5053500,AMZN,50.55726,51.97999954223633,43.607258796691895,0.0
2001-11-06,7.079999923706055,7.130000114440918,6.909999847412109,7.050000190734863,7.050000190734863,5607800,AMZN,1875.9008,1908.0300292968748,1868.8507566452026,0.0
2001-11-20,9.069999694824219,9.300000190734863,8.600000381469727,8.600000381469727,8.600000381469727,7452000,AMZN,125.5176,122.05999755859375,116.91760063171387,0.0
2001-11-26,9.829999923706055,12.220000267028809,9.800000190734863,12.210000038146973,12.210000038146973,50689200,AMZN,20.06772,16.75,7.857720375061035,0.0
2001-11-30,11.300000190734863,11.550000190734863,10.800000190734863,11.319999694824219,11.319999694824219,8888800,AMZN,17.804419,16.709999084472656,6.484418869018555,0.0
2001-12-05,12.399999618530273,12.800000190734863,11.75,11.760000228881836,11.760000228881836,23912200,AMZN,22.739004,15.859999656677244,10.97900390625,0.0
2001-12-11,12.0,12.430000305175781,11.779999732971191,12.239999771118164,12.239999771118164,14134000,AMZN,44.029415,35.779998779296875,31.78941535949707,0.0
2001-12-14,11.100000381469727,11.199999809265137,10.069999694824219,11.0,11.0,10024600,AMZN,36.85746,34.29999923706055,25.857460021972656,0.0
2001-12-21,10.3100004196167,11.0600004196167,10.0,10.0,10.0,13944900,AMZN,716.8829,719.2999877929688,706.8828735351562,0.0
2002-01-09,11.960000038146973,12.170000076293945,11.300000190734863,11.529999732971191,11.529999732971191,10879600,AMZN,128.21092,121.44999694824219,116.68092250823975,0.0
2002-01-15,10.34000015258789,10.420000076293945,10.15999984741211,10.289999961853027,10.289999961853027,5092300,AMZN,728.86725,725.6799926757812,718.5772485733032,0.0
2002-01-23,12.489999771118164,12.600000381469727,11.899999618530273,12.470000267028809,12.470000267028809,18031600,AMZN,26.526182,26.3799991607666,14.056181907653809,0.0
2002-01-29,15.539999961853027,15.550000190734863,13.970000267028809,14.220000267028809,14.220000267028809,20244900,AMZN,61.183052,69.86000061035156,46.96305179595947,0.0
2002-01-30,13.979999542236328,14.25,13.199999809265137,13.899999618530273,13.899999618530273,14751800,AMZN,3177.2708,3036.14990234375,3163.3707523345947,0.0
2002-02-01,14.069999694824219,14.09000015258789,13.350000381469727,13.729999542236328,13.729999542236328,7801400,AMZN,1886.662,2000.8100585937498,1872.9319877624512,0.0
2002-02-12,13.029999732971191,13.239999771118164,12.5,12.899999618530273,12.899999618530273,7463400,AMZN,1722.954,1639.8299560546875,1710.0539798736572,0.0
2002-02-15,13.90999984741211,14.039999961853027,13.270000457763672,13.40999984741211,13.40999984741211,7265400,AMZN,1701.8944,1619.43994140625,1688.4844093322754,0.0
2002-02-19,12.949999809265137,13.84000015258789,12.800000190734863,13.010000228881836,13.010000228881836,8291900,AMZN,65.207466,51.875,52.197465896606445,0.0
2002-02-20,13.1899995803833,13.399999618530273,12.149999618530273,12.960000038146973,12.960000038146973,8016100,AMZN,192.47533,185.3000030517578,179.51532649993896,0.0
2002-02-25,13.09000015258789,13.739999771118164,13.0,13.729999542236328,13.729999542236328,5734700,AMZN,329.35056,306.45001220703125,315.62055587768555,0.0
2002-03-25,15.470000267028809,15.729999542236328,14.720000267028809,14.739999771118164,14.739999771118164,5116100,AMZN,7.446788,8.920000076293945,0.0,7.293211936950684
2002-03-28,14.399999618530273,14.649999618530273,14.25,14.300000190734863,14.300000190734863,3122500,AMZN,47.0222,39.02000045776367,32.722201347351074,0.0
2002-04-10,13.760000228881836,14.0,13.050000190734863,13.479999542236328,13.479999542236328,5256700,AMZN,1639.5394,1581.4000244140625,1626.0594291687012,0.0
2002-04-11,13.279999732971191,13.279999732971191,12.520000457763672,12.739999771118164,12.739999771118164,5957600,AMZN,40.31501,36.060001373291016,27.575010299682617,0.0
2002-04-24,15.229999542236328,16.850000381469727,15.050000190734863,16.790000915527344,16.790000915527344,34459400,AMZN,182.2233,172.02000427246094,165.43329620361328,0.0
2002-05-03,16.229999542236328,16.399999618530273,15.75,16.049999237060547,16.049999237060547,5161000,AMZN,13.30564,8.510000228881836,0.0,2.744359016418457
2002-05-10,17.889999389648438,17.959999084472656,16.799999237060547,16.940000534057617,16.940000534057617,7572800,AMZN,149.47493,128.7100067138672,132.5349292755127,0.0
2002-05-13,17.170000076293945,17.6299991607666,16.850000381469727,17.31999969482422,17.31999969482422,6700100,AMZN,40.292995,37.08000183105469,22.97299575805664,0.0
2002-05-23,18.84000015258789,19.549999237060547,18.610000610351562,19.450000762939453,19.450000762939453,5648200,AMZN,40.939976,35.790000915527344,21.489974975585938,0.0
2002-05-24,19.399999618530273,19.690000534057617,19.059999465942383,19.469999313354492,19.469999313354492,4250300,AMZN,43.928158,41.04999923706055,24.458158493041992,0.0
2002-06-03,18.309999465942383,18.5,17.93000030517578,17.959999084472656,17.959999084472656,3716400,AMZN,3190.1123,3105.4599609375,3172.1523056030273,0.0
2002-06-05,17.979999542236328,18.18000030517578,17.450000762939453,17.989999771118164,17.989999771118164,4372500,AMZN,3146.8542,2999.860107421875,3128.864248275757,0.0
2002-06-06,17.889999389648438,18.40999984741211,17.760000228881836,18.170000076293945,18.170000076293945,5250000,AMZN,43.053806,39.97999954223633,24.883806228637695,0.0
2002-06-07,17.889999389648438,18.649999618530273,17.850000381469727,18.579999923706055,18.579999923706055,5358000,AMZN,242.7156,217.99000549316406,224.13560676574707,0.0
2002-07-02,13.600000381469727,14.15999984741211,13.0,13.319999694824219,13.319999694824219,8669900,AMZN,128.1049,151.8300018310547,114.78490447998047,0.0
2002-07-08,14.949999809265137,15.850000381469727,14.680000305175781,14.9399995803833,14.9399995803833,5890000,AMZN,40.196842,49.84000015258789,25.256842613220215,0.0
2002-07-15,15.470000267028809,15.979999542236328,15.0,15.9399995803833,15.9399995803833,6026100,AMZN,312.7745,296.9100036621094,296.8345060348511,0.0
2002-07-16,15.6899995803833,17.06999969482422,15.65999984741211,16.290000915527344,16.290000915527344,10790700,AMZN,150.17227,156.27000427246094,133.88227081298828,0.0
2002-07-18,15.920000076293945,16.59000015258789,15.529999732971191,15.550000190734863,15.550000190734863,6856700,AMZN,34.198856,34.06999969482422,18.648856163024902,0.0
2002-07-31,14.449999809265137,14.65999984741211,14.140000343322754,14.449999809265137,14.449999809265137,3801000,AMZN,116.29281,89.375,101.8428087234497,0.0
2002-08-01,14.3100004196167,14.5,13.989999771118164,14.15999984741211,14.15999984741211,6066800,AMZN,128.14285,123.20999908447267,113.98285293579102,0.0
2002-08-05,13.649999618530273,13.789999961853027,12.779999732971191,12.869999885559082,12.869999885559082,3857300,AMZN,845.66455,845.0700073242188,832.7945508956909,0.0
2002-08-06,13.270000457763672,13.899999618530273,13.140000343322754,13.739999771118164,13.739999771118164,4701900,AMZN,58.241657,65.84375,44.501657485961914,0.0
2002-08-14,13.930000305175781,14.0600004196167,13.319999694824219,13.90999984741211,13.90999984741211,6935200,AMZN,518.3922,569.6099853515625,504.4822120666504,0.0
2002-08-15,14.050000190734863,14.75,13.920000076293945,14.619999885559082,14.619999885559082,5046600,AMZN,24.83311,22.09000015258789,10.21311092376709,0.0
2002-08-19,14.84000015258789,15.520000457763672,14.670000076293945,15.5,15.5,4277100,AMZN,56.084663,58.87499999999999,40.58466339111328,0.0
2002-08-26,15.289999961853027,15.4399995803833,14.680000305175781,14.930000305175781,14.930000305175781,6409600,AMZN,136.9703,136.49000549316406,122.0403060913086,0.0
2002-08-27,15.039999961853027,15.270000457763672,14.5,14.520000457763672,14.520000457763672,3578900,AMZN,74.504745,63.47000122070313,59.984745025634766,0.0
2002-09-10,16.530000686645508,17.350000381469727,16.420000076293945,17.1299991607666,17.1299991607666,11248800,AMZN,75.413284,78.20999908447266,58.28328514099121,0.0
2002-09-12,16.829999923706055,17.1299991607666,16.610000610351562,16.75,16.75,7065100,AMZN,50.6966,59.689998626708984,33.94660186767578,0.0
2002-09-13,16.690000534057617,16.989999771118164,16.5,16.610000610351562,16.610000610351562,3654900,AMZN,200.33377,219.89999389648438,183.72377014160156,0.0
2002-09-18,17.219999313354492,17.93000030517578,16.950000762939453,17.729999542236328,17.729999542236328,8391000,AMZN,1176.9819,1164.1300048828125,1159.2519340515137,0.0
2002-09-26,15.930000305175781,17.350000381469727,15.710000038146973,17.149999618530273,17.149999618530273,11635000,AMZN,863.7023,845.6099853515625,846.5522708892822,0.0
2002-10-01,16.229999542236328,17.059999465942383,16.010000228881836,16.950000762939453,16.950000762939453,9217300,AMZN,183.43483,179.4600067138672,166.4848289489746,0.0
2002-10-04,16.950000762939453,17.149999618530273,16.3799991607666,16.549999237060547,16.549999237060547,7649400,AMZN,195.16429,204.49000549316406,178.6142921447754,0.0
2002-10-09,16.700000762939453,17.1299991607666,16.600000381469727,16.860000610351562,16.860000610351562,6083500,AMZN,46.355473,63.22999954223633,29.495471954345703,0.0
2002-10-15,19.84000015258789,20.139999389648438,18.649999618530273,18.940000534057617,18.940000534057617,14009200,AMZN,42.179142,38.84000015258789,23.2391414642334,0.0
2002-10-22,19.010000228881836,19.90999984741211,18.899999618530273,19.3799991607666,19.3799991607666,8645700,AMZN,83.94879,64.125,64.56879234313965,0.0
2002-10-24,19.950000762939453,20.260000228881836,19.799999237060547,19.860000610351562,19.860000610351562,12929900,AMZN,50.762512,48.349998474121094,30.902511596679688,0.0
2002-10-31,19.030000686645508,19.479999542236328,18.850000381469727,19.360000610351562,19.360000610351562,6822600,AMZN,44.123257,34.599998474121094,24.763256072998047,0.0
2002-11-08,19.040000915527344,19.65999984741211,18.809999465942383,19.510000228881836,19.510000228881836,7032100,AMZN,137.99588,121.43000030517578,118.48587989807129,0.0
2002-11-18,22.649999618530273,23.739999771118164,22.149999618530273,22.420000076293945,22.420000076293945,25333500,AMZN,3178.781,3260.47998046875,3156.361005783081,0.0
2002-11-20,21.350000381469727,23.0,21.219999313354492,22.899999618530273,22.899999618530273,13294400,AMZN,46.488083,59.62499999999999,23.588083267211914,0.0
2002-12-03,23.829999923706055,23.979999542236328,23.3799991607666,23.739999771118164,23.739999771118164,5901100,AMZN,1792.4087,1731.9200439453125,1768.6686916351318,0.0
2002-12-19,21.6299991607666,22.200000762939453,21.530000686645508,21.690000534057617,21.690000534057617,5814400,AMZN,53.52753,44.93000030517578,31.8375301361084,0.0
2002-12-23,21.780000686645508,22.469999313354492,21.780000686645508,22.239999771118164,22.239999771118164,4424500,AMZN,45.006813,43.279998779296875,22.766813278198242,0.0
2003-01-03,19.59000015258789,20.530000686645508,19.40999984741211,20.520000457763672,20.520000457763672,8757000,AMZN,3185.2942,3127.469970703125,3164.7741889953613,0.0
2003-01-08,21.440000534057617,21.600000381469727,20.81999969482422,21.020000457763672,21.020000457763672,6981500,AMZN,55.06787,56.72999954223632,34.04787063598633,0.0
2003-01-14,21.850000381469727,22.760000228881836,21.65999984741211,22.739999771118164,22.739999771118164,7048800,AMZN,355.3541,368.82000732421875,332.6140956878662,0.0
2003-01-15,22.59000015258789,22.610000610351562,21.940000534057617,22.270000457763672,22.270000457763672,6989400,AMZN,88.23787,71.0,65.96786880493164,0.0
2003-01-28,21.90999984741211,21.969999313354492,21.229999542236328,21.6200008392334,21.6200008392334,7968400,AMZN,117.919044,118.40000152587892,96.29904365539551,0.0
2003-02-04,21.940000534057617,22.139999389648438,21.56999969482422,22.049999237060547,22.049999237060547,4817600,AMZN,19.657215,11.600000381469727,0.0,2.3927841186523438
2003-02-11,21.559999465942383,21.600000381469727,20.690000534057617,20.780000686645508,20.780000686645508,6679000,AMZN,11.517386,9.079999923706055,0.0,9.262614250183105
2003-02-13,20.950000762939453,21.0,19.610000610351562,20.059999465942383,20.059999465942383,11576800,AMZN,49.482155,44.09000015258789,29.422155380249023,0.0
2003-03-04,21.700000762939453,22.350000381469727,21.360000610351562,22.270000457763672,22.270000457763672,5434300,AMZN,35.050903,33.31999969482422,12.780902862548828,0.0
2003-03-11,22.75,22.920000076293945,22.510000228881836,22.780000686645508,22.780000686645508,4034100,AMZN,64.890434,61.74999999999999,42.11043357849121,0.0
2003-03-12,22.510000228881836,23.3799991607666,22.489999771118164,23.360000610351562,23.360000610351562,5573100,AMZN,136.53618,134.11000061035156,113.17617797851562,0.0
2003-03-13,23.68000030517578,24.59000015258789,23.1299991607666,24.420000076293945,24.420000076293945,11208900,AMZN,17.555664,15.380000114440918,0.0,6.864336013793945
2003-03-27,27.59000015258789,28.040000915527344,27.450000762939453,27.770000457763672,27.770000457763672,10642100,AMZN,19.245869,17.1299991607666,0.0,8.524131774902344
2003-04-02,25.979999542236328,26.479999542236328,25.84000015258789,26.3799991607666,26.3799991607666,6623000,AMZN,19.718233,16.549999237060547,0.0,6.661766052246094
2003-04-03,26.510000228881836,27.09000015258789,26.020000457763672,26.649999618530273,26.649999618530273,7324400,AMZN,906.6826,924.9899902343749,880.0326175689697,0.0
2003-04-07,27.209999084472656,27.559999465942383,26.75,26.81999969482422,26.81999969482422,7230400,AMZN,377.87402,445.1000061035157,351.0540237426758,0.0
2003-04-10,25.43000030517578,25.940000534057617,24.780000686645508,25.670000076293945,25.670000076293945,9311200,AMZN,47.034035,28.4375,21.36403465270996,0.0
2003-04-17,24.469999313354492,25.010000228881836,24.350000381469727,24.989999771118164,24.989999771118164,6789900,AMZN,377.82623,384.8900146484375,352.8362331390381,0.0
2003-04-23,26.399999618530273,26.549999237060547,25.360000610351562,25.43000030517578,25.43000030517578,8850100,AMZN,1221.3165,1295.0,1195.8865280151367,0.0
2003-04-25,28.0,29.0,27.81999969482422,28.969999313354492,28.969999313354492,39972400,AMZN,89.22044,83.87999725341797,60.250444412231445,0.0
2003-05-08,30.360000610351562,30.760000228881836,30.219999313354492,30.450000762939453,30.450000762939453,8513500,AMZN,127.782616,135.91000366210938,97.33261489868164,0.0
2003-05-14,33.13999938964844,33.189998626708984,32.439998626708984,32.599998474121094,32.599998474121094,7993200,AMZN,395.7203,373.239990234375,363.1203079223633,0.0
2003-05-19,32.70000076293945,32.970001220703125,31.399999618530273,31.559999465942383,31.559999465942383,9763500,AMZN,84.67964,73.5,53.11964225769043,0.0
2003-05-22,31.75,33.290000915527344,31.290000915527344,33.0,33.0,8489900,AMZN,41.61057,35.43000030517578,8.61056900024414,0.0
2003-05-29,34.88999938964844,35.970001220703125,34.70000076293945,35.54999923706055,35.54999923706055,9341600,AMZN,7.6619296,2.34375,0.0,27.88806962966919
2003-06-12,35.29999923706055,35.400001525878906,34.709999084472656,35.20000076293945,35.20000076293945,7032500,AMZN,1712.6085,1797.27001953125,1677.408519744873,0.0
2003-06-30,36.630001068115234,36.81999969482422,36.02000045776367,36.31999969482422,36.31999969482422,5143900,AMZN,73.77093,82.69999694824219,37.450927734375,0.0
2003-07-01,36.33000183105469,37.290000915527344,35.70000076293945,37.25,37.25,7242800,AMZN,45.69106,35.720001220703125,0.0,-8.441059112548828
2003-07-09,40.540000915527344,40.72999954223633,39.869998931884766,40.5,40.5,7832200,AMZN,39.799854,35.5,0.0,0.7001457214355469
2003-07-11,38.29999923706055,38.29999923706055,37.099998474121094,37.650001525878906,37.650001525878906,11559900,AMZN,11.302033,11.899999618530273,0.0,26.347968101501465
2003-07-21,34.709999084472656,36.0,34.599998474121094,35.33000183105469,35.33000183105469,9825700,AMZN,22.88955,18.40999984741211,0.0,12.440452575683594
2003-08-11,38.9900016784668,39.040000915527344,38.349998474121094,38.93000030517578,38.93000030517578,5239100,AMZN,354.58517,373.739990234375,315.6551742553711,0.0
2003-08-15,40.22999954223633,40.380001068115234,39.970001220703125,40.099998474121094,40.099998474121094,2486500,AMZN,63.920403,56.70999908447265,23.820404052734375,0.0
2003-08-27,45.77000045776367,46.06999969482422,45.2599983215332,45.880001068115234,45.880001068115234,4539400,AMZN,82.480225,88.02999877929688,36.600223541259766,0.0
2003-09-17,46.209999084472656,46.86000061035156,45.540000915527344,46.15999984741211,46.15999984741211,7334100,AMZN,54.89744,51.900001525878906,8.737442016601562,0.0
2003-09-19,47.869998931884766,47.970001220703125,47.349998474121094,47.58000183105469,47.58000183105469,6249500,AMZN,100.92697,66.75,53.34696960449219,0.0
2003-09-26,49.900001525878906,50.459999084472656,48.29999923706055,48.560001373291016,48.560001373291016,13438500,AMZN,57.945747,57.24000167846679,9.385746002197266,0.0
2003-10-06,52.88999938964844,54.2400016784668,52.59000015258789,54.150001525878906,54.150001525878906,7773100,AMZN,1469.2192,1500.25,1415.069236755371,0.0
2003-10-07,54.0,56.25,53.95000076293945,54.90999984741211,54.90999984741211,20299900,AMZN,10.953178,3.770833015441894,0.0,43.95682144165039
2003-10-15,60.38999938964844,60.40999984741211,58.43000030517578,58.54999923706055,58.54999923706055,10228900,AMZN,39.479195,35.06999969482422,0.0,19.070804595947266
2003-10-22,56.04999923706055,56.150001525878906,53.72999954223633,54.029998779296875,54.029998779296875,32701900,AMZN,73.938805,48.625,0.0,-19.90880584716797
2003-10-28,55.189998626708984,56.900001525878906,54.54999923706055,56.72999954223633,56.72999954223633,9230900,AMZN,1610.5173,1602.9100341796875,1553.7873344421387,0.0
2003-10-30,57.400001525878906,57.52000045776367,55.56999969482422,55.83000183105469,55.83000183105469,9825400,AMZN,16.501837,15.729999542236328,0.0,39.32816505432129
2003-10-31,55.900001525878906,56.130001068115234,54.380001068115234,54.43000030517578,54.43000030517578,7726700,AMZN,19.30857,14.364583015441895,0.0,35.121429443359375
2003-11-07,55.61000061035156,55.70000076293945,54.0,54.310001373291016,54.310001373291016,8500400,AMZN,202.50706,181.25999450683594,148.19706344604492,0.0
2003-11-11,51.84000015258789,52.75,50.7599983215332,52.22999954223633,52.22999954223633,10920100,AMZN,540.6809,574.27001953125,488.4509086608887,0.0
2003-11-17,51.91999816894531,52.189998626708984,49.58000183105469,50.36000061035156,50.36000061035156,12996900,AMZN,332.27484,315.3699951171875,281.9148406982422,0.0
2003-11-24,49.279998779296875,51.45000076293945,48.650001525878906,51.33000183105469,51.33000183105469,10631500,AMZN,288.569,323.04998779296875,237.23899841308594,0.0
2003-12-05,51.20000076293945,52.70000076293945,51.20000076293945,51.560001373291016,51.560001373291016,7501500,AMZN,37.351788,33.209999084472656,0.0,14.208213806152344
2003-12-15,52.04999923706055,52.25,50.04999923706055,50.40999984741211,50.40999984741211,9676800,AMZN,54.80021,44.0,0.0,-4.390209197998047
2003-12-18,47.61000061035156,48.88999938964844,47.45000076293945,48.75,48.75,10750700,AMZN,54.26338,54.400001525878906,5.513378143310547,0.0
2004-01-07,52.18000030517578,52.65999984741211,50.939998626708984,51.900001525878906,51.900001525878906,9242700,AMZN,49.825092,42.68000030517578,0.0,2.074909210205078
2004-01-12,51.61000061035156,53.029998779296875,50.79999923706055,52.95000076293945,52.95000076293945,9450900,AMZN,1813.9683,1732.6600341796875,1761.0182609558105,0.0
2004-01-26,56.79999923706055,57.20000076293945,56.29999923706055,57.029998779296875,57.029998779296875,5566000,AMZN,260.12543,268.8599853515625,203.09542846679688,0.0
2004-01-30,49.4900016784668,51.369998931884766,49.29999923706055,50.400001525878906,50.400001525878906,11404500,AMZN,83.84206,78.95999908447266,33.442054748535156,0.0
2004-02-11,45.86000061035156,47.36000061035156,45.540000915527344,47.13999938964844,47.13999938964844,7881700,AMZN,81.96543,86.91000366210938,34.82543182373047,0.0
2004-02-12,46.93000030517578,48.099998474121094,46.709999084472656,47.060001373291016,47.060001373291016,6757200,AMZN,224.97882,205.08999633789062,177.91881942749023,0.0
2004-02-23,45.18000030517578,45.25,43.349998474121094,43.970001220703125,43.970001220703125,9341900,AMZN,18.52559,14.779999732971193,0.0,25.44441032409668
2004-03-10,42.720001220703125,43.20000076293945,41.459999084472656,41.54999923706055,41.54999923706055,6932700,AMZN,305.684,280.92999267578125,264.1339912414551,0.0
2004-03-17,43.040000915527344,43.45000076293945,42.59000015258789,42.79999923706055,42.79999923706055,5107300,AMZN,373.2535,387.7799987792969,330.4535102844238,0.0
2004-03-26,42.0099983215332,42.4900016784668,41.290000915527344,41.70000076293945,41.70000076293945,5740400,AMZN,80.38154,84.9800033569336,38.68153762817383,0.0
2004-04-07,46.20000076293945,46.79999923706055,45.38999938964844,45.849998474121094,45.849998474121094,4550600,AMZN,1619.5256,1656.219970703125,1573.675636291504,0.0
2004-04-16,47.04999923706055,47.099998474121094,45.33000183105469,45.5,45.5,8393500,AMZN,183.9604,185.52000427246094,138.4604034423828,0.0
2004-04-23,46.0,46.88999938964844,45.5099983215332,46.290000915527344,46.290000915527344,14599400,AMZN,1459.755,1500.0,1413.4650039672852,0.0
2004-05-12,42.34000015258789,43.150001525878906,41.25,43.02000045776367,43.02000045776367,7486200,AMZN,7.4909205,4.390625,0.0,35.52907991409302
2004-06-01,47.869998931884766,50.45000076293945,47.70000076293945,50.22999954223633,50.22999954223633,12940300,AMZN,151.25038,131.47000122070312,101.02038192749023,0.0
2004-06-07,51.689998626708984,51.9900016784668,50.650001525878906,51.7599983215332,51.7599983215332,7688000,AMZN,135.11537,134.14999389648438,83.35537338256836,0.0
2004-06-08,51.29999923706055,52.119998931884766,51.099998474121094,51.939998626708984,51.939998626708984,5994700,AMZN,13.589533,10.0,0.0,38.35046577453613
2004-06-10,50.400001525878906,50.470001220703125,49.2599983215332,49.939998626708984,49.939998626708984,7209000,AMZN,1655.0557,1593.8800048828125,1605.115665435791,0.0
2004-06-17,50.5099983215332,50.90999984741211,49.40999984741211,49.77000045776367,49.77000045776367,5875500,AMZN,40.630703,39.310001373291016,0.0,9.139297485351562
2004-06-29,53.220001220703125,53.939998626708984,52.650001525878906,53.709999084472656,53.709999084472656,8589400,AMZN,3194.4788,3199.199951171875,3140.7687606811523,0.0
2004-07-06,52.54999923706055,52.599998474121094,50.4900016784668,51.2400016784668,51.2400016784668,6156900,AMZN,1223.3483,1304.8599853515625,1172.1082649230957,0.0
2004-07-07,50.790000915527344,52.029998779296875,50.2400016784668,51.0,51.0,6515600,AMZN,65.98718,49.58000183105469,0.0,-14.9871826171875
2004-07-13,49.11000061035156,49.97999954223633,48.869998931884766,49.599998474121094,49.599998474121094,4908800,AMZN,485.99246,522.6199951171875,436.39246368408203,0.0
2004-07-27,39.20000076293945,39.90999984741211,38.79999923706055,39.11000061035156,39.11000061035156,10534900,AMZN,8.730537,11.59000015258789,0.0,30.37946319580078
2004-07-28,39.290000915527344,39.56999969482422,37.380001068115234,37.970001220703125,37.970001220703125,10183600,AMZN,39.71322,40.029998779296875,1.7432174682617188,0.0
2004-08-02,38.45000076293945,38.7599983215332,37.810001373291016,38.29999923706055,38.29999923706055,5912200,AMZN,33.31604,33.54999923706055,0.0,4.983959197998047
2004-08-03,38.31999969482422,39.08000183105469,37.22999954223633,37.61000061035156,37.61000061035156,7785600,AMZN,38.936447,39.04999923706055,1.326446533203125,0.0
2004-09-09,38.2400016784668,38.310001373291016,37.36000061035156,38.06999969482422,38.06999969482422,6956700,AMZN,37.93685,32.52000045776367,0.0,0.133148193359375
2004-09-10,38.130001068115234,38.79999923706055,37.900001525878906,38.56999969482422,38.56999969482422,4634500,AMZN,41.471123,34.15999984741211,0.0,-2.901123046875
2004-09-21,43.56999969482422,43.77000045776367,42.77000045776367,43.290000915527344,43.290000915527344,6695500,AMZN,9.725818,7.239583015441895,0.0,33.56418323516846
2004-09-22,43.150001525878906,43.2400016784668,41.16999816894531,41.380001068115234,41.380001068115234,12216800,AMZN,1028.0437,966.9000244140624,986.6637001037598,0.0
2004-10-01,41.290000915527344,41.29999923706055,40.38999938964844,40.470001220703125,40.470001220703125,11268900,AMZN,265.37613,261.739990234375,224.9061279296875,0.0
2004-10-05,40.84000015258789,41.25,40.56999969482422,40.959999084472656,40.959999084472656,5134000,AMZN,1520.364,1658.3800048828125,1479.4040145874023,0.0
2004-10-15,39.290000915527344,39.66999816894531,37.880001068115234,38.54999923706055,38.54999923706055,8205600,AMZN,37.218887,33.529998779296875,0.0,1.3311119079589844
